|Year|Games|Num_Awards|Num_Nominated|Awarded|nominated|Won_Game_of_the_Year|Developer(s)|Publisher(s)|Engine|Platform(s)|Release|Genre(s)|Mode(s)|Series
8950|2014|Ace Combat Infinity|0|0|0|0|0|ACE Team|Atlus|Unreal Engine 3|Microsoft Windows, PlayStation 4, PlayStation 3, Xbox 360|39|Roguelike, action-adventure|Single-player, multiplayer|
8951|2014|AdVenture Capitalist|0|0|0|0|0|Project Aces|Bandai Namco Games||PlayStation 3|30|Combat flight simulator|Single-player, multiplayer|Ace Combat
8952|2014|Adventure Time: The Secret of the Nameless Kingdom|0|0|0|0|0|Hyper Hippo Productions|Hyper Hippo ProductionsKongregate (iOS)|Unity|Android, browser, iOS, Microsoft Windows, OS X, Linux, PlayStation 4|9|Incremental|Single-player|
8953|2014|Afterlost|0|0|0|0|0|WayForward Technologies|Little Orbit||Microsoft WindowsPlayStation 3PlayStation VitaXbox 360Nintendo 3DS|69|Action-adventure, role-playing|Single-player|Adventure Time
8954|2014|Age 12|0|0|0|0|0||||||Thriller[1]||
8955|2014|Age of Empires: Castle Siege|0|0|0|0|0|Happinet|||||Romance, adventure||
8956|2014|Age of Wonders III|0|0|0|0|0|Smoking Gun Interactive|Microsoft Studios|Autodesk|Microsoft WindowsWindows PhoneiOSAndroid|24|Massively multiplayer online tower defense|Multiplayer|Age of Empires
8957|2014|Air Control (video game)|0|0|0|0|0|Triumph Studios|Triumph Studios → Paradox Interactive|Creator Engine|Microsoft Windows, OS X, Linux|18|4X turn-based strategy|Single-player, multiplayer|
8958|2014|AirMech|0|0|0|0|0|Killjoy Games |Killjoy Games |Unity 5 |LinuxmacOSMicrosoft Windows ||Flight simulator ||
8959|2014|Aiyoku no Eustia|0|0|0|0|0|Carbon Games|Carbon GamesUbisoft (consoles)||Windows, Xbox 360, PlayStation 4, Xbox One|18|Multiplayer online battle arena|Single-player, multiplayer|
8960|2014|Alien: Isolation|0|2|0|['Best Action/Adventure', 'Best Score/Soundtrack']|0|August|||||Eroge, Visual novel||
8961|2014|Always Sometimes Monsters|0|0|0|0|0|Creative Assembly|Sega||Microsoft WindowsPlayStation 3PlayStation 4Xbox 360Xbox OneLinuxOS XNintendo Switch|51|Action-adventure, stealth, survival horror|Single-player|Alien
8962|2014|Amagami|0|0|0|0|0|Vagabond Dog|Devolver Digital|RPG Maker VX Ace|AndroidiOSLinuxMicrosoft WindowsOS XPlayStation 4|1|Role-playing|Single-player|
8963|2014|Amazing Princess Sarah|0|0|0|0|0|Kadokawa Shoten|||||Dating sim, Mahjong game||
8964|2014|The Amazing Spider-Man 2 (2014 video game)|0|0|0|0|0|Haruneko[1]|Haruneko|XNA|Xbox 360, Microsoft Windows, Windows Phone, Xbox One|1|Platform-adventure, action role-playing, Metroidvania[4]|Single-player|
8965|2014|Amnesia (visual novel)|0|0|0|0|0|BeenoxGameloft (AND/IOS)High Voltage Software (3DS)|Activision||"
Android
iOS
Microsoft Windows
Nintendo 3DS
PlayStation 3
PlayStation 4
Wii U
Xbox 360
Xbox One
"|24|Action-adventure|Single-player|The Amazing Spider-Man
8966|2014|Amnesia Fortnight 2014|0|0|0|0|0|Idea Factory|||||Visual Novel||
8967|2014|Among the Sleep|0|0|0|0|0|Double Fine Productions|Double Fine Productions|Buddha, Moai|Microsoft Windows|||Single-player|
8968|2014|Angry Birds Epic|0|0|0|0|0|Krillbite Studio|Krillbite Studio|Unity|Microsoft WindowsOS XLinuxPlayStation 4Xbox OneNintendo Switch|30|Survival horror, action-adventure|Single-player|
8969|2014|Angry Birds POP!|0|0|0|0|0|Chimera Entertainment|Rovio Entertainment|Unity|AndroidiOSWindows PhoneBlackBerry 10|18|Role-playing|Single player, multiplayer|Angry Birds
8970|2014|Angry Birds Stella|0|0|0|0|0|Rovio EntertainmentOutplay Entertainment|Rovio Entertainment|WW: November 13, 2019|iOS, Android|18|Tile-matching||Angry Birds
8971|2014|Angry Birds Transformers|0|0|0|0|0|Rovio Entertainment|Rovio Entertainment||iOS, Android, BlackBerry 10, Windows Phone 8|51|Puzzle|Single-player|Angry Birds
8972|2014|Annoying Orange: Splatter Up|0|0|0|0|0|Rovio EntertainmentExient Entertainment|Rovio Entertainment||iOS, Android|61|Shoot 'em up, side-scrolling||Angry Birds
8973|2014|Aokana: Four Rhythm Across the Blue|0|0|0|0|0|Thruster Games|Bottle Rocket Apps||iOSAndroid[1]|1|Baseball video game |Single Player|
8974|2014|Aperture Tag: The Paint Gun Testing Initiative|0|0|0|0|0|Sprite|||||Eroge, Visual novel||
8975|2014|Ar Nosurge|0|0|0|0|0|Aperture Tag Team|Aperture Tag Team|Source|Microsoft Windows, OS X, Linux|39|Puzzle-platform|Single-player|
8976|2014|Armillo|0|0|0|0|0|Gust Co. Ltd.|Tecmo Koei||PlayStation 3, PlayStation Vita|18|Role-playing|Single-player|
8977|2014|Asphalt Overdrive|0|0|0|0|0|Fuzzy Wuzzy Games|Fuzzy Wuzzy Games|Unity 4|Wii U|39|Action, platform, puzzle|Single-player|
8978|2014|Assassin's Creed Rogue|0|0|0|0|0|Gameloft Madrid|Gameloft||iOSAndroidWindows PhoneWindows 8.1|51|Racing|Single-player and Multiplayer|Asphalt
8979|2014|Assassin's Creed Unity|0|1|0|Best Action/Adventure|0|Ubisoft Sofia[a]|Ubisoft|AnvilNext|PlayStation 3Xbox 360Microsoft WindowsPlayStation 4Xbox OneNintendo Switch|18|Action-adventure, stealth|Single-player|Assassin's Creed
8980|2014|Assetto Corsa|0|0|0|0|0|Ubisoft Montreal[a]|Ubisoft|AnvilNext 2.0|Microsoft WindowsPlayStation 4Xbox One|69|Action-adventure, stealth|Single-player, multiplayer|Assassin's Creed
8981|2014|Astebreed|0|0|0|0|0|Kunos Simulazioni|Kunos Simulazioni (PC)505 Games (PS4, XBOX ONE)||Microsoft WindowsPlayStation 4Xbox One|44|Racing simulation|Single-player, multiplayer|
8982|2014|Atelier Shallie: Alchemists of the Dusk Sea|0|0|0|0|0|Edelweiss|Playism||Microsoft Windows, PlayStation 4, Nintendo Switch|18|Action, shoot 'em up||
8983|2014|Attack on Titan: Humanity in Chains|0|0|0|0|0|Gust Co. Ltd.|JP: Gust Co. Ltd.WW: Koei Tecmo||PlayStation 3, PlayStation Vita|1|Role-playing|Single-player|Atelier
8984|2014|Kazooloo|0|0|0|0|0|Spike Chunsoft|JP: ExamuEU / NA: Atlus USA||Nintendo 3DS|30|Action game|Single-player|Attack on Titan
8985|2014|Azure Striker Gunvolt|0|0|0|0|0|Unlimited Reality|Unlimited Reality||iOS, Android,|24|Action video game|Single-player, multiplayer|Kazooloo - AR game
8986|2014|Bakumatsu Rock|0|0|0|0|0|Inti Creates|Inti CreatesYacht Club Games (Nintendo 3DS retail)Nighthawk Interactive (Nintendo Switch retail)||Nintendo 3DSMicrosoft WindowsNintendo Switch|24|Action, platform|Single-player|
8987|2014|Banished (video game)|0|0|0|0|0|Marvelous AQL|||||Adventure, Rhythm game||
8988|2014|The Banner Saga|0|0|0|0|0|Shining Rock Software|Shining Rock Software||Microsoft Windows|9|City-buildingstrategy|Single-player|
8989|2014|Bardbarian|0|0|0|0|0|Stoic Studio|Versus Evil||AndroidiOSMicrosoft WindowsOS XPlayStation 4Xbox OneNintendo SwitchPlayStation Vita (Cancelled)|1|Tactical role-playing|Single-player, multiplayer|
8990|2014|Basement Crawl|0|0|0|0|0||Bulkypix||Android, Blackberry, iOS, Mac OS X, Windows|1||Single-player|
8991|2014|Battleheart Legacy|0|0|0|0|0|Bloober Team|Bloober Team||PlayStation 4|9|Action|Single-player, multiplayer|
8992|2014|Bayonetta 2|0|2|0|['Best Action/Adventure', 'Game of the Year']|0|Mika Mobile|||iOS, Android|30|Role-playing video game|Single-player|
8993|2014|Beatmania IIDX 22: Pendual|0|0|0|0|0|PlatinumGames|Nintendo||Wii U, Nintendo Switch|9|Action, hack and slash|Single-player, multiplayer|
8994|2014|Betrayer (video game)|0|0|0|0|0|Konami|Konami||Arcade|51|Music|Single-player & Multiplayer|Beatmania IIDX, Bemani
8995|2014|The Binding of Isaac: Rebirth|0|0|0|0|0||Steam| Unreal Engine 3|Microsoft Windows|18|Action-adventure, stealth||
8996|2014|A Bird Story|0|0|0|0|0|Nicalis|Nicalis||"
Microsoft Windows
OS X
Linux
PlayStation 4
PlayStation Vita
Wii U
New Nintendo 3DS
Xbox One
iOS
Nintendo Switch
"|1|Roguelike|Single-player, multiplayer|The Binding of Isaac 
8997|2014|Bit Boy!! Arcade|0|0|0|0|0|Freebird Games|Freebird Games|RPG Maker|Microsoft Windows, OS X, Linux[1]|69|Adventure, role-playing[2]|Single-player|
8998|2014|Black Desert Online|0|0|0|0|0|Bplus|Bplus||Nintendo 3DS|24|Action|Single-player|
8999|2014|Blackguards|0|0|0|0|0|Pearl Abyss|WW: Kakao GamesJP: GameOnRUS: Pearl AbyssTW: Pearl AbyssSA: Red Fox GamesMENA: Pearl Abyss MEA||Microsoft Windows, PlayStation 4, Xbox One, Android, iOS|1|MMORPG|Multiplayer|
9000|2014|Blackwell (series)|0|0|0|0|0||Daedalic EntertainmentKalypso Media (PS4, X1)||Microsoft Windows, OS X, PlayStation 4, Xbox One|1|Turn-based tactics, tactical role-playing|Single-player|The Dark Eye
9001|2014|Blade Arcus from Shining|0|0|0|0|0|Wadjet Eye Games|Wadjet Eye Games||Microsoft Windows, OS X, Linux, iOS, Android||Graphic adventure||
9002|2014|Blade Symphony|0|0|0|0|0|Studio Saizensen|Sega||Arcade, PlayStation 3, PlayStation 4, Windows, Nintendo Switch|18|Fighting|Single-player, multiplayer|
9003|2014|Blazerush|0|0|0|0|0|Puny Human|Puny Human|Source|Microsoft Windows Linux|24|Action|Multiplayer|
9004|2014|Boom Beach|0|0|0|0|0||Targem Games||PlayStation 3, PlayStation 4, Microsoft Windows, macOS, Linux|61|Racing, vehicular combat|Multiplayer, single-player|
9005|2014|Borderlands: The Pre-Sequel|0|0|0|0|0|Supercell|Supercell||AndroidiOS|18|Strategy|Multiplayer|
9006|2014|Bound by Flame|0|0|0|0|0|2K AustraliaGearbox Software|2K Games|Unreal Engine 3 Unreal Engine 4 (Remastered)|Microsoft WindowsOS XLinux[2]PlayStation 3Xbox 360Shield PortableShield TabletShield Android TV[3]The Handsome CollectionPlayStation 4Xbox One|18|Action role-playing, first-person shooter|Single-player, multiplayer|Borderlands
9007|2014|Bounden|0|0|0|0|0|Spiders|Focus Home Interactive|PhyreEngine|LinuxMicrosoft WindowsPlayStation 3PlayStation 4Xbox 360|30|Action role-playing|Single-player|
9008|2014|Broken Age|0|0|0|0|0|||Furiosity|iOS, Android|30|Party game|Local multiplayer|
9009|2014|Broken Sword 5: The Serpent's Curse|0|0|0|0|0|Double Fine Productions|Double Fine Productions|Moai|Microsoft Windows, OS X, Linux, Ouya, iOS, Android, PlayStation 4, PlayStation Vita, Xbox One, Nintendo Switch|1|Point-and-click adventure|Single-player|
9010|2014|Brothers in Arms 3: Sons of War|0|0|0|0|0|Revolution Software|Revolution Software|Virtual Theatre|Microsoft Windows, OS X, Linux, PlayStation Vita, Android, iOS, PlayStation 4, Xbox One, Nintendo Switch|9|Point-and-click adventure|Single-player|Broken Sword
9011|2014|Buddy Complex|0|0|0|0|0|Gameloft|Gameloft||iOS, Android, Windows Phone|78|Third-person shooter, action-adventure|Single-player, multiplayer|Brothers in Arms
9012|2014|Bullet Girls|0|0|0|0|0||||||RPG||
9013|2014|Cabela's Big Game Hunter: Pro Hunts|0|0|0|0|0|Shade|D3 Publisher||PlayStation Vita|44|Third-person shooter||
9014|2014|Calculords|0|0|0|0|0|Cauldron|Activision||Microsoft WindowsPlayStation 3Wii UXbox 360|18|First-person shooter, sports|Single-player|Cabela's Big Game Hunter
9015|2014|Call of Duty: Advanced Warfare|0|3|0|['Best Online Experience', 'Best Performance', 'Best Shooter']|0||Ninja Crime||iOS, Android||Action, Strategy, Puzzle||
9016|2014|Caller's Bane|0|0|0|0|0|"
Sledgehammer Games[a]
"|Activision||Microsoft WindowsPlayStation 3PlayStation 4Xbox 360Xbox One|69|First-person shooter|Single-player, multiplayer|Call of Duty
9017|2014|Captain Toad: Treasure Tracker|0|0|0|0|0|Mojang|Mojang|Unity|Microsoft Windows, OS X, Android|78|Tactical collectible card game|Single-player, multiplayer|
9018|2014|Car Mechanic Simulator 2014|0|0|0|0|0|Nintendo EAD Tokyo[a] (Wii U)Nintendo Software Technology (Switch & 3DS)|Nintendo||Wii U, Nintendo Switch, Nintendo 3DS|1|Action puzzle|Single-player, multiplayer|Super Mario
9019|2014|Castaway Paradise|0|0|0|0|0||PlayWay S.A.|Unity|Windows, macOS, iOS, Android|1|Simulation|Single-player|Car Mechanic Simulator
9020|2014|The Castle Doctrine|0|0|0|0|0||Stolen Couch Games|Unity|Facebook, Android, iOS, Windows, Mac OS X, Xbox One, PlayStation 4|1||Single-player|
